id,family_id,class_code,source_kind,owner_stage,destination,status,package_status,possible_reference_ids,evidence,evidence_level,legacy-vector-symbols,transformer-vector-shapes,guy-vector-shapes,declarative-vector-packages,raster-template,raster-hough-generalizado,structural-raster-graph,structural-vector-graph,document-local-legend,learned-e11
cemig-eo-r3-s27-v004,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Placa RADAR. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v005,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v006,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Pictograma ônibus. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v007,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Traço e três ramos. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v008,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Quadro sobre apoio. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v009,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Placa textual com seta. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v010,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Retângulo textual. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v011,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Retângulo com mostrador. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v012,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Círculo com três pás e raios. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s27-v013,family-f02-27,CARGA_EXTERNA,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Círculo com três pás. Pictograma urbano/luminária precisa de componentes internos distintivos; não converter carga externa em ativo.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s28-v001,family-f02-28,PONTO_CONEXAO,CNX,E07,network_context,ainda_nao_suportado,pending,,Forma E01: Disco roxo. Disco colorido isolado não distingue ponto de conexão de anotação ou estado sem contexto.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s28-v002,family-f02-28,PONTO_CONEXAO,CNX,E07,network_context,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s28-v003,family-f02-28,PONTO_CONEXAO,CNX,E07,network_context,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s28-v004,family-f02-28,PONTO_CONEXAO,CNX,E07,network_context,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s29-v001,family-f02-29,PONTO_MEDICAO,CNX,E07,network_context,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s30-v001,family-f02-30,CONCENTRADOR_PRIMARIO,CTR,E07,equipment_review,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s31-v001,family-f02-31,CONCENTRADOR_SECUNDARIO,CTR,E07,equipment_review,reconhecido_exato,enabled,,E07 gramática e positivo autoral com ID exato; sem homologação real,synthetic_only,fora_do_dominio,fora_do_dominio,fora_do_dominio,id_exato_sintetico,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v001,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v002,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v003,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v004,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v005,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v006,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v007,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v008,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v009,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v010,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento e fusíveis em vias. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v011,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento e fusíveis em vias. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v012,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento e fusíveis em vias. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v013,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento e fusíveis em vias. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v014,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v015,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Barramento com derivações. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v016,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Conjunto de terminais em arranjo BQX. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v017,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Conjunto de terminais em arranjo BTX. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v018,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Conjunto de terminais em arranjo TBB/TDT. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v019,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,Forma E01: Conjunto de terminais em arranjo TDY. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.,documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v020,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v021,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões com aterramento explícito. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v022,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v023,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
cemig-eo-r3-s32-v024,family-f02-32,CONJUNTO_EO,INS,E07,composite_review,ainda_nao_suportado,pending,,"Forma E01: Conjunto de vias, contatos e conexões. Barramento e derivações são compostos; geometria e cardinalidade não podem ser inferidas por primitives isoladas.",documented,fora_do_dominio,fora_do_dominio,fora_do_dominio,pendente_sem_inferencia,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio,fora_do_dominio
